id,Ticker,Pays,Industrie,Secteur,Bourse,Nom_complet,Devise,Devise_financiere,Cloture_precedente,Prix_d_ouverture,Plus_bas_du_jour,Plus_haut_du_jour,Cloture_precedente_marche_regulier,Prix_actuel,Plus_bas_sur_52_semaines,Plus_haut_sur_52_semaines,Moyenne_sur_50_jours,Moyenne_sur_200_jours,Volume,Volume_moyen,Volume_moyen_10_jours,Capitalisation_boursiere,Actions_en_circulation,Pourcentage_detenu_institutions,Ratio_cours_ventes_TTM,Valeur_d_entreprise,Marges_beneficiaires,Ratio_cours_valeur_comptable,Valeur_entreprise_chiffre_d_affaires,Valeur_entreprise_EBITDA,Taux_de_dividende,Rendement_du_dividende,Ratio_de_distribution,Rendement_moyen_5_ans,Valeur_dernier_dividende,Croissance_trimestrielle_benefices,Benefice_net_actions_ordinaires,BPA_historique,BPA_previsionnel,Croissance_benefices,Croissance_chiffre_d_affaires,Marges_brutes,Marges_EBITDA,Marges_operationnelles,Rendement_actifs,Rendement_capitaux_propres,Tresorerie_totale,Tresorerie_par_action,Dette_totale,Ratio_dette_capitaux_propres,Valeur_comptable,Ratio_liquidite_immediate,Ratio_liquidite_courante,Benefice_brut,Flux_de_tresorerie_dispo,Flux_de_tresorerie_exploitation,Objectif_prix_eleve,Objectif_prix_bas,Prix_cible_moyen,Prix_cible_median,Moyenne_des_recommandations,Recommandation_cle,Nombre_d_avis_analystes,Dernier_split,Date_dernier_split,Variation_52_semaines,Beta,PER_historique,PER_previsionnel,Ratio_PEG_historique,Date_de_collecte
2747,NFG,United States,Oil & Gas Integrated,Energy,NYQ,National Fuel Gas Company,USD,USD,72.23,72.39,71.7006,72.61,72.23,71.91,46.36,73.13,64.2402,59.67495,500013.0,570225.0,823120.0,6540581888.0,90552200.0,0.77199,3.3630955,8970991616.0,0.03986,2.297591,4.613,7.565,2.06,0.0301,2.4048,3.53,0.515,,77513000.0,-0.11,8.77,,0.008,0.65545,0.60977,0.32753,0.05488,0.026670001,38222000.0,0.42,2778942976.0,97.563,31.298,0.165,0.325,1274729984.0,-45648248.0,1065961024.0,84.0,64.0,76.75,79.5,2.66667,hold,4.0,2:1,2001-09-10 02:00:00,0.5148909,0.64,,9.103915,,2025-02-10 00:59:50.584607
2748,OMF,United States,Credit Services,Financial Services,NYQ,"OneMain Holdings, Inc.",USD,USD,56.82,57.01,56.46,57.09,56.82,56.53,41.7,58.9,55.0034,50.42875,563523.0,949783.0,1388330.0,6746968576.0,119352000.0,0.88967,2.708538,27409633280.0,0.21999,2.104068,11.003,,4.16,0.0725,0.8947,8.94,1.04,-0.191,548000000.0,4.22,6.94,-0.186,-0.034,0.92373,,0.31902,0.02204,0.1735,577000000.0,4.834,21137000448.0,658.884,26.867,,,2300999936.0,,2624999936.0,74.0,55.0,61.92308,62.0,1.86667,buy,13.0,,,0.26887,1.531,13.395735,6.8944235,,2025-02-10 00:59:52.697131
2749,TMHC,United States,Residential Construction,Consumer Cyclical,NYQ,Taylor Morrison Home Corporation,USD,USD,64.55,64.06,61.32,63.86,64.55,61.62,52.72,75.49,65.3496,63.7166,986155.0,887410.0,1015830.0,6679484416.0,103478000.0,0.98939,0.8528984,8360968704.0,0.103870004,1.1175798,1.068,7.157,,,,,,0.471,813441024.0,7.21,9.29,0.539,0.266,0.24535,0.14917,0.15704,0.07943,0.14969,256447008.0,2.478,2222649088.0,38.834,55.137,0.445,7.458,1921485952.0,-252436368.0,27438000.0,90.0,72.0,82.1875,84.5,,none,8.0,,,0.197366,1.968,8.546463,6.847131,,2025-02-10 00:59:54.803425
2750,VMI,United States,Conglomerates,Industrials,NYQ,"Valmont Industries, Inc.",USD,USD,330.82,332.46,327.73,332.225,330.82,328.11,202.01,354.13,327.0524,292.0545,54044.0,120223.0,75600.0,6628116992.0,20035400.0,0.91922,1.6352534,7471467520.0,0.07563,4.2640486,1.843,12.472,2.4,0.0073,0.16299999,0.93,0.6,,299192992.0,14.6,17.93,,-0.029,0.2988,0.14779,0.12325,0.09012,0.19466999,200476992.0,10.006,1052004992.0,66.255,76.948,1.425,2.347,1211132032.0,398070880.0,495171008.0,387.0,335.0,368.75,376.5,,none,4.0,2:1,1997-06-02 02:00:00,0.38795888,1.023,22.473286,18.313112,,2025-02-10 00:59:56.980193
2751,FAF,United States,Insurance - Specialty,Financial Services,NYQ,First American Financial Corporation,USD,USD,64.1,63.95,63.32,64.19,64.1,63.89,51.6,70.92,64.033,60.98335,339185.0,502920.0,375120.0,6602520064.0,103004000.0,0.8966,1.12435,6558620672.0,0.015800001,1.2922996,1.117,14.637,2.16,0.0337,2.4205,3.4,0.54,,92800000.0,0.88,5.7,,-0.051,0.61577,0.07631,-0.07695,0.00973,0.01948,3008800000.0,29.211,2968100096.0,58.077,49.439,0.488,0.488,3616000000.0,233237504.0,531200000.0,86.0,69.0,75.0,73.0,,none,5.0,,,0.086072564,1.31,72.60227,12.292448,,2025-02-10 00:59:59.095345
2752,RHI,United States,Staffing & Employment Services,Industrials,NYQ,Robert Half Inc.,USD,USD,60.7,60.94,59.28,60.97,60.7,59.32,57.05,83.25,70.7712,67.31965,1207462.0,1003141.0,1835640.0,6267098624.0,103247000.0,0.97252,1.064682,6686511616.0,0.04835,4.0848365,1.136,22.473,2.12,0.0307,0.8689,2.25,0.53,-0.315,284612000.0,2.38,2.93,-0.289,-0.063,0.38993,0.05055,0.041339997,0.05076,0.1864,570465984.0,5.621,238956000.0,16.213,14.522,1.111,1.722,2295296000.0,224114368.0,370268992.0,90.0,53.0,68.9,69.0,3.08333,hold,10.0,2:1,2000-06-13 02:00:00,-0.25191027,1.224,24.924368,16.388506,,2025-02-10 01:00:01.214094
2753,TKC,Turkey,Telecom Services,Communication Services,NYQ,Turkcell Iletisim Hizmetleri A.S.,USD,TRY,7.36,7.34,7.3,7.35,7.36,7.35,4.76,8.47,6.8562,6.97255,149916.0,416378.0,383390.0,6506168832.0,872841984.0,0.03325,0.05736703,32972728320.0,0.34225,0.09184285,0.291,2.123,0.22,0.0301,0.0868,4.82,0.095,,26066542592.0,0.83,0.53,,0.069,0.23361,0.13692,0.16240999,0.03253,0.24172,89780281344.0,41.18,106728423424.0,61.17,80.028,1.73,1.82,26494316544.0,10758902784.0,48876982272.0,9.489797,9.489797,9.489797,9.489797,,none,1.0,11861:10000,2006-06-26 02:00:00,0.3357532,0.723,8.855422,0.25416696,,2025-02-10 01:00:03.331066
2754,MSA,United States,Security & Protection Services,Industrials,NYQ,MSA Safety Incorporated,USD,USD,166.33,166.43,164.57,167.0,166.33,165.12,153.79,200.61,168.051,176.9466,101014.0,171835.0,135020.0,6538421760.0,39310000.0,0.81815004,3.624804,6944115712.0,0.15159,5.9451284,3.85,14.539,2.04,0.0123000005,0.2832,1.23,0.51,0.021,273360992.0,6.87,8.11,0.024,-0.031,0.4791,0.26479,0.23077999,0.11692,0.27843,154371008.0,3.927,604059008.0,55.148,27.774,1.373,2.68,864198976.0,256005120.0,347433984.0,212.5,190.0,199.5,200.0,,none,5.0,3:1,2004-01-29 01:00:00,-0.06603402,0.989,24.034935,20.573137,,2025-02-10 01:00:05.445701
2755,MTG,United States,Insurance - Specialty,Financial Services,NYQ,MGIC Investment Corporation,USD,USD,25.46,25.39,25.13,25.47,25.46,25.26,18.68,26.56,24.6618,23.65325,1968215.0,1540151.0,1681710.0,6325508096.0,248448992.0,0.98138,5.3144636,6725282304.0,0.64088,1.2224749,5.65,6.593,0.52,0.0207,0.16780001,2.22,0.13,0.094,762798016.0,2.87,2.78,0.201,0.034,0.86773,0.85703003,0.85831,0.09603,0.15032,288622016.0,1.139,644299008.0,12.17,20.663,2.412,3.231,1032812032.0,632694976.0,728899968.0,30.0,25.0,27.0,27.0,3.0,hold,7.0,2:1,1997-06-03 02:00:00,0.33508134,1.273,8.801394,8.4822035,,2025-02-10 01:00:07.555282
2756,BMI,United States,Scientific & Technical Instruments,Technology,NYQ,"Badger Meter, Inc.",USD,USD,215.91,215.91,213.425,217.7,215.91,213.86,146.78,239.11,217.6762,205.00266,140168.0,204685.0,290810.0,6289772544.0,29410700.0,0.94079,7.824891,5882083840.0,0.14798,10.639272,7.318,32.314,1.22,0.0058,0.2854,0.77,0.34,0.234,118946000.0,4.23,4.9,0.227,0.119,0.39547002,0.22646,0.19483,0.12622,0.21948,258955008.0,8.805,6564000.0,1.11,20.101,2.728,4.098,317888992.0,111110248.0,140912000.0,255.0,198.12,222.85333,215.0,2.375,buy,6.0,2:1,2016-09-16 02:00:00,0.44055247,0.782,50.55792,38.967308,,2025-02-10 01:00:09.668599
2757,CADE,United States,Banks - Regional,Financial Services,NYQ,Cadence Bank,USD,USD,35.6,35.59,34.82,35.6914,35.6,35.3,25.55,40.2,35.7496,32.17795,697175.0,1154618.0,1097250.0,6513661952.0,182968000.0,0.84594,5.124127,6501117440.0,0.5113,1.1905164,5.114,,1.0,0.0278,1.5635,3.22,0.25,0.474,117664000.0,0.62,2.87,0.471,0.128,,,0.4303,0.0026,0.025510002,4016335104.0,21.951,3780079104.0,,29.651,,,1271175040.0,,742798016.0,46.0,38.0,40.90909,40.0,2.18182,buy,11.0,2:1,1998-05-18 02:00:00,0.33084106,0.969,56.935482,11.186143,,2025-02-10 01:00:11.783397
2758,MTN,United States,Resorts & Casinos,Consumer Cyclical,NYQ,"Vail Resorts, Inc.",USD,USD,169.44,169.79,167.05,170.74,169.44,167.68,165.0,236.92,181.3254,181.26006,402269.0,601643.0,567480.0,6343552000.0,37438400.0,1.0343,2.1986594,10184300544.0,0.07986,8.687182,3.53,12.432,8.88,0.0466,1.4102,2.23,2.22,,230404992.0,6.0,8.39,,-0.016,0.44332,0.28394,-0.70629,0.05825,0.20747,322827008.0,8.612,3044826112.0,293.199,19.302,0.627,0.819,1279053952.0,385674368.0,586774016.0,247.0,165.0,201.08333,198.5,2.58333,hold,12.0,,,-0.243774,1.138,27.946665,19.939829,,2025-02-10 01:00:13.886028
2759,CIG-C,Brazil,Utilities - Diversified,Utilities,NYQ,Companhia Energética de Minas Gerais - CEMIG,USD,BRL,2.5885,2.7,2.57,2.6796,2.5885,2.57,1.992307,2.761538,2.40025,2.417499,5951.0,5609.0,8919.0,6193622528.0,956601984.0,0.00064000004,0.16351861,16282298368.0,0.15741,0.29824767,0.43,1.868,0.12,0.045500003,0.4993,5.49,0.031537,0.356,5962433024.0,0.36,,0.356,0.07,0.19057,0.23015,0.21172,0.0838,0.23719999,3403965952.0,1.19,12072494080.0,45.253,8.617,0.742,0.959,7218223104.0,-3213375.0,6823821824.0,,,,,,none,,130:100,2024-05-24 02:00:00,0.1258117,0.822,7.1388884,,,2025-02-10 01:00:15.997174
2760,ZK,China,Auto Manufacturers,Consumer Cyclical,NYQ,ZEEKR Intelligent Technology Holding Limited,USD,CNY,27.0,27.79,25.8,28.5,27.0,26.52,13.0,32.76,26.6098,22.371828,919711.0,834300.0,528030.0,6684790272.0,247584992.0,0.023120001,0.102559954,49581879296.0,-0.13298,,0.761,-6.469,,,,,,,-8667458560.0,-4.73,-1.66,,0.584,0.15045999,-0.1176,-0.085880004,-0.19076,,5495539200.0,2.387,2557530112.0,,-48.159,0.407,0.669,9806907392.0,,,48.28588,29.282215,35.75557,34.638294,1.125,strong_buy,8.0,,,-0.044586003,,,-3.7716637,,2025-02-10 01:00:18.116917
2761,COTY,United States,Household & Personal Products,Consumer Defensive,NYQ,Coty Inc.,USD,USD,6.85,6.79,6.68,6.835,6.85,6.76,6.59,13.3,7.2218,8.90555,5556550.0,5051761.0,5363760.0,5958804992.0,869897984.0,0.38041002,0.9692108,10249013248.0,0.02776,1.4503326,1.667,10.09,,,,4.28,0.125,50.813,157500000.0,0.18,0.62,,0.018,0.64929,0.16521999,0.14245,0.029690001,0.04405,283600000.0,0.326,4224199936.0,94.436,4.661,0.391,0.847,3991899904.0,317312512.0,495800000.0,15.0,6.0,9.9381,10.0,2.14286,buy,21.0,,,-0.41049916,1.914,37.555553,11.096338,0.2187,2025-02-10 01:00:20.225039
2762,JOBY,United States,Airports & Air Services,Industrials,NYQ,"Joby Aviation, Inc.",USD,USD,7.86,7.9,7.68,8.1299,7.86,7.78,4.5,10.72,8.329,6.09795,9351603.0,17897666.0,9657240.0,6013574656.0,765086016.0,0.39728,5403.032,5278393856.0,,7.1441693,4742.492,-9.759,,,,,,,-476860000.0,-0.69,-0.6,,,0.77987,,-5596.25,-0.31069002,-0.50451,709984000.0,0.928,36012000.0,4.611,1.089,15.741,16.121,868000.0,-258778624.0,-399112000.0,11.5,3.0,8.0625,9.0,2.55556,hold,8.0,,,0.32546377,1.972,,-11.131619,,2025-02-10 01:00:22.371341
2763,POST,United States,Packaged Foods,Consumer Defensive,NYQ,"Post Holdings, Inc.",USD,USD,105.86,110.2,108.49,114.17,105.86,112.55,99.62,125.84,112.4892,110.3497,1259773.0,617003.0,466110.0,6548226560.0,58180600.0,0.96142,0.8333198,12369618944.0,0.04464,1.6668887,1.574,9.529,,,,,,0.114,350800000.0,6.0,6.31,0.112,0.047,0.29026,0.16519,0.10705,0.04328,0.088640004,337400000.0,5.775,6399000064.0,161.762,67.521,1.019,2.049,2280900096.0,630499968.0,966099968.0,144.0,105.0,128.4,130.0,1.9,buy,10.0,1528:1000,2022-03-11 01:00:00,0.010403752,0.596,18.758333,15.74996,,2025-02-10 01:00:24.500176
2764,KEX,United States,Marine Shipping,Industrials,NYQ,Kirby Corporation,USD,USD,107.15,107.63,105.92,107.4,107.15,106.32,83.24,132.21,112.0476,117.5601,520856.0,617588.0,882230.0,6150409728.0,57400000.0,0.99692,1.8850461,,0.09372,1.9568578,,,,,,,0.05,,305748000.0,4.87,6.79,,0.206,0.31998,0.20853001,-0.53055,0.04844,0.094680004,,,,,54.332,0.942,1.668,1044001024.0,273935744.0,725110976.0,141.0,124.0,135.5,137.5,1.0,strong_buy,6.0,2:1,2006-06-01 02:00:00,0.2602917,1.179,21.831623,13.348399,,2025-02-10 01:00:26.619266
2766,ALTM,Ireland,Specialty Chemicals,Basic Materials,NYQ,Arcadium Lithium plc,USD,USD,5.76,5.75,5.73,5.76,5.76,5.73,2.19,5.77,5.3768,4.24265,9013437.0,13880311.0,12539050.0,6194301952.0,1075399936.0,0.18451999,6.8779726,7644160512.0,0.17222,0.9784836,8.488,31.798,,,,,,-0.816,155100000.0,0.18,0.17,-0.941,-0.039,0.2998,0.26693,0.09060001,0.01566,0.039839998,137900000.0,0.128,780899968.0,10.946,5.856,0.571,1.177,270000000.0,-730887488.0,-123400000.0,9.0,4.31,6.08747,5.85,2.59091,hold,19.0,2406:1000,2024-01-04 01:00:00,0.24945772,1.495,31.833332,31.673206,1.073,2025-02-10 01:00:30.857155
2767,SITE,United States,Industrial Distribution,Industrials,NYQ,"SiteOne Landscape Supply, Inc.",USD,USD,137.35,136.82,132.605,135.87,137.35,133.13,114.6,188.01,140.9878,141.67455,303637.0,300506.0,317620.0,6006945792.0,45120900.0,1.05479,1.3371054,6900243456.0,0.03159,3.700317,1.536,19.312,,,,,,-0.225,141900000.0,3.01,3.88,-0.224,0.056,0.34482,0.07953,0.05783,0.04519,0.09082,89000000.0,1.972,963100032.0,58.636,35.978,1.029,2.528,1549100032.0,160412496.0,271600000.0,185.0,120.0,156.44444,156.0,2.1,buy,9.0,,,-0.14530182,1.535,44.229237,32.473347,,2025-02-10 01:00:32.975169
2768,BRFS,Brazil,Packaged Foods,Consumer Defensive,NYQ,BRF S.A.,USD,BRL,3.7,3.66,3.575,3.685,3.7,3.6,2.67,4.87,4.0998,4.05905,1635254.0,2267446.0,1815130.0,5917680128.0,1620839936.0,0.04028,0.10466434,22507288576.0,0.03285,0.40494937,0.398,3.736,,,,,0.2,,1857112960.0,0.38,0.23,,0.223,0.22690001,0.10656,0.11524,0.04565,0.16506,11937082368.0,7.197,26277904384.0,156.369,8.89,0.96,1.45,12829005824.0,2712290048.0,6789629952.0,6.0,4.5,5.05,4.85,,none,4.0,4:1,2010-04-08 02:00:00,0.2847222,1.102,9.473684,11.982425,,2025-02-10 01:00:35.081229
2769,ESNT,Bermuda,Insurance - Specialty,Financial Services,NYQ,Essent Group Ltd.,USD,USD,59.03,59.03,58.18,59.01,59.03,58.51,50.66,65.33,56.2058,58.39295,498199.0,738480.0,590390.0,6269755904.0,106213000.0,0.95396006,5.293833,5568266752.0,0.62217,1.101572,4.702,6.157,1.12,0.019,0.158,1.77,0.28,-0.01,736870016.0,6.84,6.94,-0.006,0.085,0.89142,0.76364,0.71356004,0.08497,0.14104,1139937024.0,10.733,493672992.0,8.752,53.115,2.055,2.976,1055760000.0,311086240.0,850280000.0,72.0,58.0,63.875,62.0,,none,8.0,,,0.14067638,1.12,8.554093,8.425081,,2025-02-10 01:00:37.194522
2770,SMR,United States,Specialty Industrial Machinery,Industrials,NYQ,NuScale Power Corporation,USD,USD,23.25,23.46,23.442,27.3,23.25,25.84,2.47,32.3,22.7692,14.39405,20175773.0,11281968.0,15408410.0,3124004352.0,120898000.0,0.53411,423.24948,2387863296.0,,15.804281,323.515,-12.189,,,,,,,-80403000.0,-1.06,-0.47,,-0.932,0.22504,,-86.35579,-0.44037998,-1.66448,156628000.0,1.549,2086000.0,2.315,1.635,2.043,2.241,1661000.0,-90643752.0,-155460992.0,29.0,4.5,22.9,27.0,2.0,buy,5.0,,,7.6111107,1.127,,-27.61746,,2025-02-10 01:00:39.391475
2771,ESI,United States,Specialty Chemicals,Basic Materials,NYQ,Element Solutions Inc,USD,USD,25.64,25.65,25.175,25.7,25.64,25.38,21.42,29.78,26.3736,26.0046,1139427.0,1238603.0,1329100.0,6209039360.0,242163008.0,0.93751997,2.580541,7719387648.0,0.1108,2.5188565,3.208,15.51,0.32,0.0125,0.2936,,0.08,,265800000.0,1.08,1.62,,0.076,0.41561002,0.20684999,0.14729,0.04171,0.11321,382200000.0,1.578,1940099968.0,79.036,10.076,2.232,3.519,1000000000.0,263050000.0,336000000.0,34.0,28.0,30.95333,31.0,1.91667,buy,12.0,,,0.115752816,1.287,23.499998,16.995117,,2025-02-10 01:00:41.509263
2772,STVN,Italy,Medical Instruments & Supplies,Healthcare,NYQ,Stevanato Group S.p.A.,USD,EUR,22.48,22.9,21.835,22.89,22.48,21.93,16.56,34.0,21.7176,20.6678,207795.0,396786.0,413260.0,6134764032.0,49604600.0,1.20392,5.6072354,6270212608.0,0.10483,4.526316,5.731,27.213,0.06,0.0026,0.1233,,0.058,-0.208,114696000.0,0.44,0.6,-0.214,0.024,0.28215998,0.21059999,0.14994,0.049650002,0.09482,79489000.0,0.291,364985984.0,27.602,4.845,1.207,1.81,308704000.0,-248839248.0,122332000.0,37.0,21.0,26.8923,27.5,1.72727,buy,10.0,,,-0.31042945,0.584,49.84091,38.049137,,2025-02-10 01:00:43.631017
2773,TX,Luxembourg,Steel,Basic Materials,NYQ,Ternium S.A.,USD,USD,30.24,30.33,29.75,30.4268,30.24,29.93,28.37,44.44,30.251,35.22895,180329.0,205303.0,286410.0,5936346112.0,196308000.0,0.15842,0.3173915,61687193600.0,0.00424,0.49205124,3.298,25.296,3.1,0.1025,8.25,4.82,0.9,,79348000.0,0.4,7.34,,-0.136,0.17746,0.13038,0.03917,0.046269998,0.02379,3857480960.0,1.965,2404388096.0,14.727,60.827,1.664,2.92,3319049984.0,909280256.0,2152346112.0,53.0,33.0,41.18182,40.0,2.25,buy,11.0,,,-0.193815,1.68,74.825,3.6352243,,2025-02-10 01:00:45.751285
2774,ARW,United States,Electronics & Computer Distribution,Technology,NYQ,"Arrow Electronics, Inc.",USD,USD,109.72,109.52,105.0,110.485,109.72,106.98,105.0,137.8,116.7826,124.67175,1008594.0,448515.0,568480.0,5724307456.0,52172000.0,1.07308,0.20092618,9141206016.0,0.01711,0.9434279,0.321,7.531,,,,,0.025,-0.494,487403008.0,8.75,12.68,-0.467,-0.148,0.1221,0.042600002,0.03031,0.031489998,0.08453,248000000.0,4.716,3273067008.0,54.225,113.395,1.0,1.464,3478648064.0,982239360.0,1090690944.0,141.1,98.0,119.51667,122.0,3.14286,hold,6.0,2:1,1997-10-16 02:00:00,-0.014284432,1.274,12.226286,6.8241534,,2025-02-10 01:00:47.872041
2775,MC,United States,Capital Markets,Financial Services,NYQ,Moelis & Company,USD,USD,81.2,81.34,78.3,81.38,81.2,78.8,46.24,82.89,75.6226,65.9562,1030222.0,634031.0,742200.0,5562413568.0,70586704.0,1.03092,5.730288,5718195200.0,0.0422,15.1305685,5.891,,2.6,0.0326,1.3483,4.6,0.6,,40961000.0,1.73,2.35,,0.006,0.91036004,,0.05685,0.03975,0.116569996,145332000.0,2.059,211426000.0,53.512,5.208,0.937,1.063,883691008.0,,211480992.0,100.0,70.0,83.57143,83.0,3.22222,hold,7.0,,,0.4989847,1.342,45.549133,21.366014,,2025-02-10 01:00:49.986516
2776,HOMB,United States,Banks - Regional,Financial Services,NYQ,"Home Bancshares, Inc. (Conway, AR)",USD,USD,31.19,31.12,30.35,31.27,31.19,30.84,22.38,32.91,29.7854,27.0089,806182.0,1046780.0,1066560.0,6203126784.0,198882000.0,0.69671994,6.4120307,6728321024.0,0.40098,1.5488926,6.955,,0.78,0.026800001,0.3789,2.82,0.195,0.016,387920000.0,1.99,2.13,0.029,-0.019,,,0.53981,0.01733,0.10189,1024102016.0,5.151,1965408000.0,,19.911,,,967420032.0,,501036992.0,35.0,31.0,32.83333,33.0,2.14286,buy,6.0,2:1,2016-06-09 02:00:00,0.31603372,1.041,15.497487,13.750056,,2025-02-10 01:00:52.101659
2777,FSS,United States,Pollution & Treatment Controls,Industrials,NYQ,Federal Signal Corporation,USD,USD,97.81,98.02,96.76,98.23,97.81,97.65,76.03,102.18,96.2218,90.72905,221732.0,377853.0,334260.0,5976824832.0,61106400.0,0.96581,3.2519858,6153542656.0,0.11573,5.1913877,3.348,18.249,0.48,0.0049,0.1333,0.79,0.12,0.245,212700000.0,3.45,3.73,0.225,0.062,0.28282,0.18347,0.16069001,0.101160005,0.20206,73700000.0,1.206,260200000.0,22.638,18.81,1.282,2.83,519800000.0,211812496.0,244100000.0,115.0,88.0,101.33333,102.5,2.14286,buy,6.0,4:3,1994-03-02 01:00:00,0.24297881,0.952,28.304348,26.109627,,2025-02-10 01:00:54.213020
2778,IDA,United States,Utilities - Regulated Electric,Utilities,NYQ,"IDACORP, Inc.",USD,USD,111.24,110.94,110.11,111.69,111.24,110.61,86.43,120.42,111.378,102.91805,178927.0,317523.0,289860.0,5925731840.0,53269800.0,0.87421,3.21971,8595685376.0,0.15353,1.8020234,4.67,15.92,3.44,0.0309,0.6114,2.99,0.86,0.079,282556992.0,5.4,5.83,0.024,0.034,0.31048,0.29336,0.25696,0.022850001,0.0913,427950016.0,8.034,3123632896.0,95.303,61.381,1.147,1.705,571428992.0,-644477888.0,562977984.0,125.0,100.0,116.75,119.0,2.25,buy,8.0,2:1,1985-06-07 02:00:00,0.24207234,0.598,20.483334,18.91293,2.1044,2025-02-10 01:00:56.327186
2779,LRN,United States,Education & Training Services,Consumer Defensive,NYQ,"Stride, Inc.",USD,USD,139.28,139.96,139.675,144.99,139.28,142.28,54.81,144.99,112.8804,86.01955,1301648.0,772113.0,1128120.0,6195810304.0,43546600.0,1.1286,2.935051,5250991104.0,0.11378,7.3518314,2.487,15.594,,,,,,1.147,240187008.0,6.09,7.26,1.083,0.478,0.38199002,0.15951,0.0538,0.098079994,0.22108,386080000.0,9.008,466281984.0,57.949,19.353,5.194,5.599,806368000.0,138320368.0,272097984.0,140.0,117.0,131.5,134.5,1.8,buy,4.0,,,1.2266986,0.272,23.362888,19.15798,1.0488,2025-02-10 01:00:58.443083
2780,GATX,United States,Rental & Leasing Services,Industrials,NYQ,GATX Corporation,USD,USD,166.45,166.36,164.225,165.76,166.45,165.41,122.0,168.29,159.546,142.4019,112100.0,168956.0,138600.0,5915525120.0,35539300.0,1.01339,3.8395047,13483167744.0,0.17764999,2.4124904,8.751,15.55,2.32,0.015,0.3053,2.07,0.58,0.695,268800000.0,7.72,8.25,0.688,0.126,0.73343,0.5628,0.31524,0.02459,0.118710004,503700000.0,14.173,8496399872.0,348.685,68.564,3.035,3.037,1130000000.0,-1245387520.0,516400000.0,190.0,165.0,179.0,182.0,2.66667,hold,3.0,2:1,1998-06-02 02:00:00,0.30774665,0.959,21.426167,17.254168,,2025-02-10 01:01:00.563376
2781,SLGN,United States,Packaging & Containers,Consumer Cyclical,NYQ,Silgan Holdings Inc.,USD,USD,54.24,54.14,53.665,54.255,54.24,53.75,41.14,58.14,53.832,50.02245,500222.0,737945.0,988480.0,5792529920.0,106795000.0,0.74397004,1.00154,9100727296.0,0.05113,2.7946758,1.574,10.765,0.76,0.0143,0.2717,1.39,0.19,-0.096,295743008.0,2.56,4.14,-0.088,-0.032,0.1714,0.14616999,0.10702,0.046609998,0.1542,368507008.0,3.451,3808049920.0,185.399,19.233,0.685,1.093,991324992.0,538350720.0,864750016.0,70.0,47.0,62.2,64.0,1.7,buy,10.0,2:1,2017-05-30 02:00:00,0.2096343,0.668,20.996094,12.022268,1.1689,2025-02-10 01:01:02.684542
2782,GPI,United States,Auto & Truck Dealerships,Consumer Cyclical,NYQ,"Group 1 Automotive, Inc.",USD,USD,472.24,467.99,468.275,477.99,472.24,469.61,258.77,489.99,433.7932,362.4607,194341.0,131710.0,163880.0,6280798720.0,13300000.0,1.06844,0.3328775,11254150144.0,0.027139999,2.0543768,0.596,10.847,1.88,0.0042,0.0514,0.79,0.47,-0.284,500000000.0,36.39,40.28,-0.254,0.11,0.16389,0.05499,0.04434,0.066929996,0.18294,59200000.0,4.554,5470799872.0,183.818,228.59,0.19,1.0,3092300032.0,-558374976.0,171400000.0,545.0,342.0,469.66666,475.0,1.77778,buy,9.0,,,0.71151054,1.331,12.904919,10.315966,3.7831,2025-02-10 01:01:04.794951
2783,ANF,United States,Apparel Retail,Consumer Cyclical,NYQ,Abercrombie & Fitch Co.,USD,USD,114.89,115.0,113.47,118.2435,114.89,114.73,107.47,196.99,140.955,147.9837,1708021.0,2042275.0,1811280.0,5787314176.0,50372700.0,1.0331,1.2408366,8058720256.0,0.107559994,5.5971317,1.728,9.866,,,,4.64,0.2,1.341,501676000.0,10.08,10.84,1.273,0.212,0.64599997,0.17514,0.15507,0.14349,0.50931,738401984.0,14.456,890846016.0,72.951,20.498,0.812,1.442,3012956928.0,459909248.0,697212992.0,220.0,139.0,187.4,190.0,2.0,buy,8.0,2:1,1999-06-16 02:00:00,0.043411136,1.512,11.381945,9.872585,,2025-02-10 01:01:06.916136
2784,TEO,Argentina,Telecom Services,Communication Services,NYQ,Telecom Argentina S.A.,USD,ARS,12.4,12.21,11.39,12.2,12.4,11.77,5.52,15.54,12.9862,9.30265,251191.0,261583.0,191220.0,3996433152.0,125612000.0,0.06531,0.0023149638,2619957837824.0,0.24889,0.00493306,1.518,6.193,,,,6.78,0.245,,429678985216.0,0.9,-0.75,,1.949,0.72859,0.24506001,-0.038039997,-0.00485,0.12724,345638993920.0,160.487,2841448022016.0,54.253,2385.943,0.37,0.401,1257797976064.0,375745380352.0,152792006656.0,12.0,6.1,9.1,9.15,,none,4.0,2:1,1997-08-28 02:00:00,0.6802168,0.665,13.077779,-63.79404,,2025-02-10 01:01:09.037361
